#Data
-49.8704590729	0.0	3.0
-49.3720667571	0.0	7.0
-48.8736744412	0.0	3.0
-48.3752821253	0.0	1.0
-47.8768898094	0.0	4.0
-47.3784974935	0.0	2.0
-46.8801051777	0.0	1.0
-46.3817128618	0.0	1.0
-45.8833205459	0.0	1.0
-45.38492823	0.0	4.0
-44.8865359142	0.0	1.0
-44.3881435983	0.0	2.0
-43.8897512824	0.0	1.0
-43.3913589665	0.0	3.0
-42.8929666506	0.0	5.0
-42.3945743348	0.0	5.0
-41.8961820189	0.0	6.0
-41.397789703	0.0	1.0
-40.8993973871	0.0	1.0
-40.4010050713	0.0	4.0
-39.9026127554	0.0	5.0
-39.4042204395	0.0	4.0
-38.9058281236	0.0	2.0
-38.4074358077	0.0	1.0
-37.9090434919	0.0	4.0
-37.410651176	0.0	4.0
-36.9122588601	0.0	3.0
-36.4138665442	0.0	2.0
-35.9154742284	0.0	2.0
-35.4170819125	0.0	3.0
-34.9186895966	0.0	3.0
-34.4202972807	0.0	4.0
-33.9219049649	0.0	1.0
-33.423512649	0.0	3.0
-32.9251203331	0.0	0.0
-32.4267280172	0.0	4.0
-31.9283357013	0.0	2.0
-31.4299433855	0.0	3.0
-30.9315510696	0.0	2.0
-30.4331587537	0.0	2.0
-29.9347664378	0.0	2.0
-29.436374122	0.0	2.0
-28.9379818061	0.0	4.0
-28.4395894902	0.0	8.0
-27.9411971743	0.0	2.0
-27.4428048584	0.0	3.0
-26.9444125426	0.0	1.0
-26.4460202267	0.0	1.0
-25.9476279108	0.0	7.0
-25.4492355949	0.0	4.0
-24.9508432791	0.0	4.0
-24.4524509632	0.0	3.0
-23.9540586473	0.0	4.0
-23.4556663314	0.0	2.0
-22.9572740155	0.0	5.0
-22.4588816997	0.0	0.0
-21.9604893838	0.0	4.0
-21.4620970679	0.0	0.0
-20.963704752	0.0	4.0
-20.4653124362	0.0	4.0
-19.9669201203	0.0	4.0
-19.4685278044	0.0	2.0
-18.9701354885	0.0	8.0
-18.4717431726	0.0	8.0
-17.9733508568	0.0	7.0
-17.4749585409	0.0	2.0
-16.976566225	0.0	12.0
-16.4781739091	0.0	6.0
-15.9797815933	0.0	8.0
-15.4813892774	0.0	8.0
-14.9829969615	0.0	12.0
-14.4846046456	0.0	10.0
-13.9862123298	0.0	10.0
-13.4878200139	0.0	13.0
-12.989427698	0.0	24.0
-12.4910353821	0.0	23.0
-11.9926430662	0.0	30.0
-11.4942507504	0.0	22.0
-10.9958584345	0.0	33.0
-10.4974661186	0.0	30.0
-9.99907380273	0.0	15.0
-9.50068148685	0.0	7.0
-9.00228917097	0.0	4.0
-8.5038968551	0.0	2.0
-8.00550453922	0.0	1.0
-7.50711222334	0.0	0.0
-7.00871990746	0.0	0.0
-6.51032759159	0.0	0.0
-6.01193527571	0.0	0.0
-5.51354295983	0.0	0.0
-5.01515064395	0.0	0.0
-4.51675832808	0.0	0.0
-4.0183660122	0.0	0.0
-3.51997369632	0.0	0.0
-3.02158138044	0.0	0.0
-2.52318906457	0.0	0.0
-2.02479674869	0.0	0.0
-1.52640443281	0.0	0.0
-1.02801211693	0.0	0.0
-0.529619801057	0.0	0.0
-0.0312274851793	0.0	0.0
0.467164830698	0.0	0.0
0.965557146576	0.0	0.0
1.46394946245	0.0	0.0
1.96234177833	0.0	0.0
2.46073409421	0.0	0.0
2.95912641009	0.0	0.0
3.45751872596	0.0	0.0
3.95591104184	0.0	0.0
4.45430335772	0.0	0.0
4.9526956736	0.0	0.0
5.45108798947	0.0	0.0
5.94948030535	0.0	0.0
6.44787262123	0.0	0.0
6.94626493711	0.0	0.0
7.44465725298	0.0	0.0
7.94304956886	0.0	0.0
8.44144188474	1.0	0.0
8.93983420062	14.0	0.0
9.43822651649	7.0	0.0
9.93661883237	19.0	0.0
10.4350111482	21.0	0.0
10.9334034641	20.0	0.0
11.43179578	20.0	0.0
11.9301880959	30.0	0.0
12.4285804118	19.0	0.0
12.9269727276	11.0	0.0
13.4253650435	15.0	0.0
13.9237573594	11.0	0.0
14.4221496753	12.0	0.0
14.9205419911	13.0	0.0
15.418934307	9.0	0.0
15.9173266229	7.0	0.0
16.4157189388	9.0	0.0
16.9141112547	3.0	0.0
17.4125035705	4.0	0.0
17.9108958864	1.0	0.0
18.4092882023	3.0	0.0
18.9076805182	2.0	0.0
19.406072834	2.0	0.0
19.9044651499	3.0	0.0
20.4028574658	1.0	0.0
20.9012497817	2.0	0.0
21.3996420976	1.0	0.0
21.8980344134	3.0	0.0
22.3964267293	1.0	0.0
22.8948190452	2.0	0.0
23.3932113611	1.0	0.0
23.8916036769	0.0	0.0
24.3899959928	2.0	0.0
24.8883883087	0.0	0.0
25.3867806246	1.0	0.0
25.8851729405	2.0	0.0
26.3835652563	0.0	0.0
26.8819575722	1.0	0.0
27.3803498881	1.0	0.0
27.878742204	0.0	0.0
28.3771345198	0.0	0.0
28.8755268357	1.0	0.0
29.3739191516	1.0	0.0
29.8723114675	2.0	0.0
30.3707037833	1.0	0.0
30.8690960992	2.0	0.0
31.3674884151	1.0	0.0
31.865880731	1.0	0.0
32.3642730469	4.0	0.0
32.8626653627	2.0	0.0
33.3610576786	0.0	0.0
33.8594499945	0.0	0.0
34.3578423104	1.0	0.0
34.8562346262	0.0	0.0
35.3546269421	0.0	0.0
35.853019258	0.0	0.0
36.3514115739	2.0	0.0
36.8498038898	2.0	0.0
37.3481962056	1.0	0.0
37.8465885215	2.0	0.0
38.3449808374	2.0	0.0
38.8433731533	2.0	0.0
39.3417654691	1.0	0.0
39.840157785	0.0	0.0
40.3385501009	1.0	0.0
40.8369424168	5.0	0.0
41.3353347327	0.0	0.0
41.8337270485	0.0	0.0
42.3321193644	2.0	0.0
42.8305116803	3.0	0.0
43.3289039962	1.0	0.0
43.827296312	1.0	0.0
44.3256886279	2.0	0.0
44.8240809438	2.0	0.0
45.3224732597	0.0	0.0
45.8208655756	3.0	0.0
46.3192578914	4.0	0.0
46.8176502073	0.0	0.0
47.3160425232	2.0	0.0
47.8144348391	2.0	0.0
48.3128271549	2.0	0.0
48.8112194708	1.0	0.0
49.3096117867	2.0	0.0
49.8080041026	4.0	0.0
50.3063964185	1.0	0.0
50.8047887343	1.0	0.0
51.3031810502	2.0	0.0
51.8015733661	1.0	0.0
52.299965682	3.0	0.0
52.7983579978	2.0	0.0
53.2967503137	1.0	0.0
53.7951426296	1.0	0.0
54.2935349455	0.0	0.0
54.7919272613	0.0	0.0
55.2903195772	2.0	0.0
55.7887118931	1.0	0.0
56.287104209	0.0	0.0
56.7854965249	1.0	0.0
57.2838888407	2.0	0.0
57.7822811566	0.0	0.0
58.2806734725	0.0	0.0
58.7790657884	0.0	0.0
59.2774581042	1.0	0.0
59.7758504201	1.0	0.0
60.274242736	0.0	0.0
60.7726350519	2.0	0.0
61.2710273678	2.0	0.0
61.7694196836	5.0	0.0
62.2678119995	2.0	0.0
62.7662043154	2.0	0.0
63.2645966313	4.0	0.0
63.7629889471	1.0	0.0
64.261381263	2.0	0.0
64.7597735789	2.0	0.0
65.2581658948	1.0	0.0
65.7565582107	2.0	0.0
66.2549505265	2.0	0.0
66.7533428424	2.0	0.0
67.2517351583	0.0	0.0
67.7501274742	1.0	0.0
68.24851979	2.0	0.0
68.7469121059	0.0	0.0
69.2453044218	2.0	0.0
69.7436967377	5.0	0.0
70.2420890536	0.0	0.0
70.7404813694	0.0	0.0
71.2388736853	1.0	0.0
71.7372660012	2.0	0.0
72.2356583171	1.0	0.0
72.7340506329	1.0	0.0
73.2324429488	1.0	0.0
73.7308352647	1.0	0.0
74.2292275806	2.0	0.0
74.7276198964	1.0	0.0
75.2260122123	3.0	0.0
75.7244045282	0.0	0.0
76.2227968441	0.0	0.0
76.72118916	2.0	0.0
77.2195814758	1.0	0.0
77.7179737917	0.0	0.0
78.2163661076	5.0	0.0
78.7147584235	0.0	0.0
79.2131507393	2.0	0.0
79.7115430552	1.0	0.0
80.2099353711	2.0	0.0
80.708327687	1.0	0.0
81.2067200029	0.0	0.0
81.7051123187	2.0	0.0
82.2035046346	1.0	0.0
82.7018969505	1.0	0.0
83.2002892664	1.0	0.0
83.6986815822	2.0	0.0
84.1970738981	1.0	0.0
84.695466214	2.0	0.0
85.1938585299	1.0	0.0
85.6922508458	1.0	0.0
86.1906431616	3.0	0.0
86.6890354775	3.0	0.0
87.1874277934	2.0	0.0
87.6858201093	0.0	0.0
88.1842124251	0.0	0.0
88.682604741	3.0	0.0
89.1809970569	2.0	0.0
89.6793893728	0.0	0.0
90.1777816887	1.0	0.0
90.6761740045	2.0	0.0
91.1745663204	1.0	0.0
91.6729586363	2.0	0.0
92.1713509522	0.0	0.0
92.669743268	3.0	0.0
93.1681355839	1.0	0.0
93.6665278998	0.0	0.0
